id,first_name,last_name,email,signup_date,last_login,amount_spent,is_active,plan
2837,Quinn,Brown,quinn.brown.2837@example.com,2024-11-25,2025-01-14 14:05:02,1585.63,true,Pro
2838,Sasha,Johnson,sasha.johnson.2838@example.com,2023-11-06,2024-04-24 17:47:40,946.93,true,Team
2839,Drew,Garcia,drew.garcia.2839@example.com,2023-09-24,2024-09-13 16:07:06,5147.99,true,Enterprise
2840,Alex,Nguyen,alex.nguyen.2840@example.com,2025-11-02,2026-08-21 04:37:22,3300.45,true,Free
2841,Jordan,Lopez,jordan.lopez.2841@example.com,2025-04-20,2025-10-30 17:34:56,4697.00,false,Pro
2842,Taylor,Kim,taylor.kim.2842@example.com,2024-12-20,2025-05-23 09:47:21,6676.40,true,Team
2843,Casey,Smith,casey.smith.2843@example.com,2024-09-28,2025-03-08 17:57:58,6980.96,true,Enterprise
2844,Morgan,Singh,morgan.singh.2844@example.com,2024-06-11,2024-07-07 15:35:00,69.49,true,Free
2845,Riley,Müller,riley.müller.2845@example.com,2025-05-07,2026-01-11 17:50:01,4601.42,true,Pro
2846,Avery,Patel,avery.patel.2846@example.com,2024-06-10,2024-07-27 00:10:34,1163.76,true,Team
2847,Quinn,Brown,quinn.brown.2847@example.com,2024-01-15,2024-12-04 22:29:59,8220.26,true,Enterprise
2848,Sasha,Johnson,sasha.johnson.2848@example.com,2025-11-02,2026-07-26 13:40:59,7345.73,true,Free
2849,Drew,Garcia,drew.garcia.2849@example.com,2024-11-21,2024-12-15 05:52:20,7379.81,true,Pro
2850,Alex,Nguyen,alex.nguyen.2850@example.com,2024-07-02,2024-07-19 10:45:48,4971.73,true,Team
2851,Jordan,Lopez,jordan.lopez.2851@example.com,2023-01-29,2023-05-15 14:37:19,7232.57,false,Enterprise
2852,Taylor,Kim,taylor.kim.2852@example.com,2024-04-07,2024-11-15 14:45:35,9153.11,false,Free
2853,Casey,Smith,casey.smith.2853@example.com,2025-08-30,2025-10-21 21:30:40,1215.75,true,Pro
2854,Morgan,Singh,morgan.singh.2854@example.com,2025-09-21,2026-04-21 01:22:03,179.73,true,Team
2855,Riley,Müller,riley.müller.2855@example.com,2026-04-16,2027-02-10 23:52:40,7450.96,true,Enterprise
2856,Avery,Patel,avery.patel.2856@example.com,2026-02-07,2026-07-22 09:52:38,5799.29,true,Free
2857,Quinn,Brown,quinn.brown.2857@example.com,2025-01-01,2025-10-19 01:53:23,1593.11,true,Pro
2858,Sasha,Johnson,sasha.johnson.2858@example.com,2024-09-30,2025-05-14 17:26:41,3972.06,true,Team
2859,Drew,Garcia,drew.garcia.2859@example.com,2025-03-04,2025-07-26 01:58:28,6539.16,true,Enterprise
2860,Alex,Nguyen,alex.nguyen.2860@example.com,2023-07-29,2024-07-19 19:18:03,5619.81,false,Free
2861,Jordan,Lopez,jordan.lopez.2861@example.com,2024-02-24,2024-09-29 16:17:57,8089.93,true,Pro
2862,Taylor,Kim,taylor.kim.2862@example.com,2023-01-13,2023-01-31 09:02:22,4717.88,true,Team
2863,Casey,Smith,casey.smith.2863@example.com,2024-11-17,2025-04-13 21:58:03,8608.62,true,Enterprise
2864,Morgan,Singh,morgan.singh.2864@example.com,2023-09-12,2024-09-01 14:19:21,8942.04,true,Free
2865,Riley,Müller,riley.müller.2865@example.com,2023-07-01,2024-05-16 18:14:42,6099.73,true,Pro
2866,Avery,Patel,avery.patel.2866@example.com,2023-12-11,2024-04-21 06:42:21,7257.58,true,Team
2867,Quinn,Brown,quinn.brown.2867@example.com,2023-11-15,2024-09-06 16:09:14,7561.56,true,Enterprise
2868,Sasha,Johnson,sasha.johnson.2868@example.com,2024-05-24,2025-02-06 09:50:32,627.70,true,Free
2869,Drew,Garcia,drew.garcia.2869@example.com,2023-06-04,2023-10-17 01:39:58,2901.72,true,Pro
2870,Alex,Nguyen,alex.nguyen.2870@example.com,2025-09-19,2026-06-29 18:58:25,4198.24,true,Team
2871,Jordan,Lopez,jordan.lopez.2871@example.com,2023-07-10,2023-08-01 06:16:07,6782.42,true,Enterprise
2872,Taylor,Kim,taylor.kim.2872@example.com,2025-07-28,2025-11-06 23:36:36,6990.32,true,Free
2873,Casey,Smith,casey.smith.2873@example.com,2025-11-21,2026-05-11 01:13:15,9830.35,true,Pro
2874,Morgan,Singh,morgan.singh.2874@example.com,2025-09-24,2026-08-14 21:10:03,3358.55,true,Team
2875,Riley,Müller,riley.müller.2875@example.com,2023-05-31,2023-08-31 20:20:41,7324.56,true,Enterprise
2876,Avery,Patel,avery.patel.2876@example.com,2024-09-20,2024-11-16 19:09:59,9926.44,true,Free
2877,Quinn,Brown,quinn.brown.2877@example.com,2024-04-14,2024-09-26 22:47:41,5332.90,true,Pro
2878,Sasha,Johnson,sasha.johnson.2878@example.com,2024-09-08,2025-03-12 10:35:52,7635.98,true,Team
2879,Drew,Garcia,drew.garcia.2879@example.com,2024-03-24,2024-09-06 06:12:00,8799.18,true,Enterprise
2880,Alex,Nguyen,alex.nguyen.2880@example.com,2023-06-23,2023-10-12 11:26:31,4769.09,true,Free
2881,Jordan,Lopez,jordan.lopez.2881@example.com,2026-01-24,2026-02-11 09:19:25,5503.45,true,Pro
2882,Taylor,Kim,taylor.kim.2882@example.com,2026-04-05,2026-08-15 14:57:52,2534.59,false,Team
2883,Casey,Smith,casey.smith.2883@example.com,2023-07-14,2023-07-17 09:56:23,8201.75,false,Enterprise
2884,Morgan,Singh,morgan.singh.2884@example.com,2026-02-19,2026-10-27 20:33:38,1430.53,true,Free
2885,Riley,Müller,riley.müller.2885@example.com,2024-01-02,2024-08-28 06:05:58,6866.18,true,Pro
2886,Avery,Patel,avery.patel.2886@example.com,2024-09-28,2024-10-13 06:03:45,4455.07,true,Team
2887,Quinn,Brown,quinn.brown.2887@example.com,2025-05-24,2025-12-04 13:54:25,4856.50,true,Enterprise
2888,Sasha,Johnson,sasha.johnson.2888@example.com,2025-06-11,2025-06-24 08:30:53,3461.14,true,Free
2889,Drew,Garcia,drew.garcia.2889@example.com,2023-07-23,2024-01-16 14:03:40,5128.67,true,Pro
2890,Alex,Nguyen,alex.nguyen.2890@example.com,2024-09-22,2024-11-24 01:47:24,2393.40,true,Team
2891,Jordan,Lopez,jordan.lopez.2891@example.com,2024-03-25,2024-05-03 17:32:41,8007.95,false,Enterprise
2892,Taylor,Kim,taylor.kim.2892@example.com,2023-04-18,2024-04-15 22:04:36,1685.66,false,Free
2893,Casey,Smith,casey.smith.2893@example.com,2024-11-26,2025-03-29 12:44:28,9550.06,true,Pro
2894,Morgan,Singh,morgan.singh.2894@example.com,2025-03-26,2025-11-18 03:15:45,8862.11,true,Team
2895,Riley,Müller,riley.müller.2895@example.com,2023-01-26,2023-05-30 20:07:47,1720.38,true,Enterprise
2896,Avery,Patel,avery.patel.2896@example.com,2024-04-28,2024-08-02 21:11:40,7767.42,true,Free
2897,Quinn,Brown,quinn.brown.2897@example.com,2026-01-21,2026-04-21 19:21:37,7959.87,true,Pro
2898,Sasha,Johnson,sasha.johnson.2898@example.com,2026-03-29,2026-09-21 07:02:47,6897.10,true,Team
2899,Drew,Garcia,drew.garcia.2899@example.com,2025-07-02,2026-01-07 20:10:44,3053.26,false,Enterprise
2900,Alex,Nguyen,alex.nguyen.2900@example.com,2024-12-10,2025-06-12 10:40:28,7146.02,true,Free
2901,Jordan,Lopez,jordan.lopez.2901@example.com,2025-10-05,2026-05-22 02:13:46,4942.63,true,Pro
2902,Taylor,Kim,taylor.kim.2902@example.com,2023-05-04,2023-09-27 14:16:22,9251.97,true,Team
2903,Casey,Smith,casey.smith.2903@example.com,2023-12-19,2024-03-07 16:03:41,7838.38,true,Enterprise
2904,Morgan,Singh,morgan.singh.2904@example.com,2025-03-02,2025-10-25 21:17:06,8080.82,true,Free
2905,Riley,Müller,riley.müller.2905@example.com,2025-02-03,2025-09-06 10:07:59,150.71,false,Pro
2906,Avery,Patel,avery.patel.2906@example.com,2026-02-03,2026-08-24 09:16:11,3294.95,true,Team
2907,Quinn,Brown,quinn.brown.2907@example.com,2024-09-05,2025-01-15 11:23:10,1109.81,false,Enterprise
2908,Sasha,Johnson,sasha.johnson.2908@example.com,2025-04-01,2025-11-10 16:18:58,5644.77,true,Free
2909,Drew,Garcia,drew.garcia.2909@example.com,2023-11-25,2024-10-02 22:40:10,7538.90,true,Pro
2910,Alex,Nguyen,alex.nguyen.2910@example.com,2025-10-14,2025-12-05 22:04:31,4273.60,false,Team
2911,Jordan,Lopez,jordan.lopez.2911@example.com,2023-08-24,2024-02-15 20:36:27,2992.29,true,Enterprise
2912,Taylor,Kim,taylor.kim.2912@example.com,2023-07-06,2023-10-03 13:04:26,8850.60,true,Free
2913,Casey,Smith,casey.smith.2913@example.com,2024-07-21,2025-01-07 12:17:25,2852.12,true,Pro
2914,Morgan,Singh,morgan.singh.2914@example.com,2023-12-29,2024-11-26 10:50:54,306.41,true,Team
2915,Riley,Müller,riley.müller.2915@example.com,2023-06-19,2023-12-24 20:39:15,619.54,true,Enterprise
2916,Avery,Patel,avery.patel.2916@example.com,2023-11-12,2024-04-09 06:12:24,6616.56,true,Free
2917,Quinn,Brown,quinn.brown.2917@example.com,2025-09-24,2026-08-11 05:49:36,9776.28,true,Pro
2918,Sasha,Johnson,sasha.johnson.2918@example.com,2023-04-26,2023-09-30 03:49:30,6812.69,false,Team
2919,Drew,Garcia,drew.garcia.2919@example.com,2023-03-06,2023-04-04 17:17:54,4094.65,true,Enterprise
2920,Alex,Nguyen,alex.nguyen.2920@example.com,2026-04-01,2026-10-04 11:01:23,6127.25,true,Free
2921,Jordan,Lopez,jordan.lopez.2921@example.com,2024-09-22,2025-05-10 05:24:45,8430.88,true,Pro
2922,Taylor,Kim,taylor.kim.2922@example.com,2023-05-26,2023-09-28 19:33:43,7232.38,true,Team
2923,Casey,Smith,casey.smith.2923@example.com,2025-07-08,2025-09-03 09:47:05,2377.34,true,Enterprise
2924,Morgan,Singh,morgan.singh.2924@example.com,2023-12-06,2024-06-19 21:24:44,3092.68,true,Free
2925,Riley,Müller,riley.müller.2925@example.com,2023-10-13,2024-09-09 19:44:28,6929.16,false,Pro
2926,Avery,Patel,avery.patel.2926@example.com,2023-08-11,2023-11-03 12:40:04,8474.48,false,Team
2927,Quinn,Brown,quinn.brown.2927@example.com,2025-07-08,2025-10-28 20:08:31,6936.73,true,Enterprise
2928,Sasha,Johnson,sasha.johnson.2928@example.com,2026-04-14,2026-08-12 17:11:02,1500.77,true,Free
2929,Drew,Garcia,drew.garcia.2929@example.com,2023-07-08,2023-07-17 03:07:03,9932.51,true,Pro
2930,Alex,Nguyen,alex.nguyen.2930@example.com,2025-10-19,2026-08-24 01:57:11,3938.76,true,Team
2931,Jordan,Lopez,jordan.lopez.2931@example.com,2023-09-29,2023-11-25 02:09:30,5663.04,true,Enterprise
2932,Taylor,Kim,taylor.kim.2932@example.com,2025-01-15,2025-04-25 16:01:42,3464.11,true,Free
2933,Casey,Smith,casey.smith.2933@example.com,2023-01-13,2023-11-22 19:30:01,5144.15,true,Pro
2934,Morgan,Singh,morgan.singh.2934@example.com,2024-01-15,2024-08-10 07:05:00,5615.83,true,Team
2935,Riley,Müller,riley.müller.2935@example.com,2025-06-10,2026-04-17 06:34:35,86.89,true,Enterprise
2936,Avery,Patel,avery.patel.2936@example.com,2024-08-09,2024-12-01 02:22:39,4691.66,false,Free
2937,Quinn,Brown,quinn.brown.2937@example.com,2025-05-05,2025-05-17 15:40:08,9072.73,true,Pro
2938,Sasha,Johnson,sasha.johnson.2938@example.com,2026-02-04,2026-11-05 14:50:29,736.48,true,Team
2939,Drew,Garcia,drew.garcia.2939@example.com,2024-06-03,2025-01-28 11:49:01,6620.30,true,Enterprise
2940,Alex,Nguyen,alex.nguyen.2940@example.com,2025-09-26,2025-11-26 03:45:11,867.55,false,Free
2941,Jordan,Lopez,jordan.lopez.2941@example.com,2024-07-14,2024-10-25 08:29:38,9048.53,true,Pro
2942,Taylor,Kim,taylor.kim.2942@example.com,2023-05-30,2024-04-22 19:12:30,3771.06,true,Team
2943,Casey,Smith,casey.smith.2943@example.com,2025-11-20,2025-12-10 12:52:55,1351.26,false,Enterprise
2944,Morgan,Singh,morgan.singh.2944@example.com,2023-09-19,2024-02-22 12:44:00,3898.45,true,Free
2945,Riley,Müller,riley.müller.2945@example.com,2024-09-08,2025-03-05 21:44:47,7405.77,true,Pro
2946,Avery,Patel,avery.patel.2946@example.com,2023-08-10,2024-04-28 16:50:32,8729.15,true,Team
2947,Quinn,Brown,quinn.brown.2947@example.com,2023-02-14,2023-08-20 18:23:38,7310.82,true,Enterprise
2948,Sasha,Johnson,sasha.johnson.2948@example.com,2024-08-29,2025-04-18 23:44:44,8664.21,true,Free
2949,Drew,Garcia,drew.garcia.2949@example.com,2026-01-04,2026-06-16 10:42:10,1086.16,true,Pro
2950,Alex,Nguyen,alex.nguyen.2950@example.com,2025-06-14,2026-01-30 13:16:58,9031.99,true,Team
2951,Jordan,Lopez,jordan.lopez.2951@example.com,2025-12-17,2026-10-18 05:23:03,1125.52,false,Enterprise
2952,Taylor,Kim,taylor.kim.2952@example.com,2025-03-22,2025-04-14 16:05:48,5073.13,true,Free
2953,Casey,Smith,casey.smith.2953@example.com,2025-01-25,2025-05-31 20:36:36,6085.61,false,Pro
2954,Morgan,Singh,morgan.singh.2954@example.com,2025-01-15,2025-08-15 10:57:47,125.73,false,Team
2955,Riley,Müller,riley.müller.2955@example.com,2024-04-05,2024-07-26 21:29:43,9525.68,true,Enterprise
2956,Avery,Patel,avery.patel.2956@example.com,2023-01-28,2023-08-17 01:18:45,4701.71,true,Free
2957,Quinn,Brown,quinn.brown.2957@example.com,2024-07-04,2024-09-27 17:14:37,1969.81,true,Pro
2958,Sasha,Johnson,sasha.johnson.2958@example.com,2024-02-29,2024-06-13 07:44:19,9771.24,true,Team
2959,Drew,Garcia,drew.garcia.2959@example.com,2024-06-20,2025-02-27 14:53:51,1340.77,true,Enterprise
2960,Alex,Nguyen,alex.nguyen.2960@example.com,2024-04-14,2024-06-09 02:25:42,361.87,true,Free
2961,Jordan,Lopez,jordan.lopez.2961@example.com,2026-01-29,2026-11-24 19:00:35,6504.98,true,Pro
2962,Taylor,Kim,taylor.kim.2962@example.com,2023-05-23,2024-01-27 13:31:00,7517.29,true,Team
2963,Casey,Smith,casey.smith.2963@example.com,2023-05-30,2023-10-25 01:14:20,8130.09,true,Enterprise
2964,Morgan,Singh,morgan.singh.2964@example.com,2025-06-07,2026-01-28 10:55:56,1939.06,true,Free
2965,Riley,Müller,riley.müller.2965@example.com,2023-12-09,2024-09-16 06:20:11,277.10,true,Pro
2966,Avery,Patel,avery.patel.2966@example.com,2026-03-05,2026-06-08 05:55:21,3510.06,true,Team
2967,Quinn,Brown,quinn.brown.2967@example.com,2023-09-18,2023-09-23 10:07:00,3130.93,true,Enterprise
2968,Sasha,Johnson,sasha.johnson.2968@example.com,2023-01-21,2023-09-26 05:35:58,214.44,true,Free
2969,Drew,Garcia,drew.garcia.2969@example.com,2025-07-15,2025-11-15 04:47:13,1907.11,true,Pro
2970,Alex,Nguyen,alex.nguyen.2970@example.com,2023-02-16,2023-04-02 08:57:27,8445.48,true,Team
2971,Jordan,Lopez,jordan.lopez.2971@example.com,2025-04-10,2025-12-15 18:42:36,9051.54,true,Enterprise
2972,Taylor,Kim,taylor.kim.2972@example.com,2023-08-03,2024-03-12 17:18:49,2268.69,false,Free
2973,Casey,Smith,casey.smith.2973@example.com,2025-03-31,2026-03-03 23:15:12,3262.74,true,Pro
2974,Morgan,Singh,morgan.singh.2974@example.com,2025-05-04,2026-01-26 08:48:18,9590.37,true,Team
2975,Riley,Müller,riley.müller.2975@example.com,2025-12-27,2026-03-10 19:26:01,2300.12,true,Enterprise
2976,Avery,Patel,avery.patel.2976@example.com,2024-04-18,2024-07-03 10:26:38,4957.56,true,Free
2977,Quinn,Brown,quinn.brown.2977@example.com,2024-04-18,2024-04-25 18:38:57,7424.49,true,Pro
2978,Sasha,Johnson,sasha.johnson.2978@example.com,2026-04-05,2027-03-12 08:19:37,8041.66,true,Team
2979,Drew,Garcia,drew.garcia.2979@example.com,2024-06-14,2024-11-02 14:59:18,4788.55,true,Enterprise
2980,Alex,Nguyen,alex.nguyen.2980@example.com,2025-08-20,2026-01-03 21:19:04,8870.06,true,Free
2981,Jordan,Lopez,jordan.lopez.2981@example.com,2023-10-23,2024-06-13 02:21:47,7079.46,true,Pro
2982,Taylor,Kim,taylor.kim.2982@example.com,2024-06-29,2025-01-30 04:21:38,428.85,true,Team
2983,Casey,Smith,casey.smith.2983@example.com,2023-01-21,2023-09-17 04:52:01,551.57,true,Enterprise
2984,Morgan,Singh,morgan.singh.2984@example.com,2023-05-26,2024-05-03 00:36:25,2635.17,true,Free
2985,Riley,Müller,riley.müller.2985@example.com,2023-07-16,2024-04-17 21:51:36,7314.40,true,Pro
2986,Avery,Patel,avery.patel.2986@example.com,2025-09-01,2025-12-29 16:51:43,503.97,true,Team
2987,Quinn,Brown,quinn.brown.2987@example.com,2023-09-15,2024-06-24 17:51:58,7521.99,true,Enterprise
2988,Sasha,Johnson,sasha.johnson.2988@example.com,2026-01-30,2027-01-08 15:13:57,6851.12,false,Free
2989,Drew,Garcia,drew.garcia.2989@example.com,2023-08-04,2023-12-08 01:45:39,6555.37,true,Pro
2990,Alex,Nguyen,alex.nguyen.2990@example.com,2023-10-02,2024-01-09 21:39:18,8053.92,true,Team
2991,Jordan,Lopez,jordan.lopez.2991@example.com,2025-03-10,2025-09-01 08:41:02,9497.71,true,Enterprise
2992,Taylor,Kim,taylor.kim.2992@example.com,2024-06-01,2024-09-24 10:36:23,6330.24,true,Free
2993,Casey,Smith,casey.smith.2993@example.com,2025-11-24,2026-09-01 08:54:47,6483.20,true,Pro
2994,Morgan,Singh,morgan.singh.2994@example.com,2025-10-29,2026-04-08 09:07:24,8285.87,true,Team
2995,Riley,Müller,riley.müller.2995@example.com,2024-04-04,2024-08-06 18:57:16,9767.85,true,Enterprise
2996,Avery,Patel,avery.patel.2996@example.com,2026-01-25,2026-01-29 07:04:47,234.37,true,Free
2997,Quinn,Brown,quinn.brown.2997@example.com,2023-06-01,2024-03-06 13:27:56,9226.73,false,Pro
2998,Sasha,Johnson,sasha.johnson.2998@example.com,2024-01-09,2024-04-17 02:16:13,8594.17,true,Team
2999,Drew,Garcia,drew.garcia.2999@example.com,2023-04-17,2024-04-04 20:18:41,2345.91,true,Enterprise
3000,Alex,Nguyen,alex.nguyen.3000@example.com,2026-03-25,2026-09-27 17:36:59,458.08,true,Free
3001,Jordan,Lopez,jordan.lopez.3001@example.com,2024-04-23,2024-09-18 13:30:26,2090.90,true,Pro
3002,Taylor,Kim,taylor.kim.3002@example.com,2023-08-06,2023-10-30 00:47:25,5981.18,false,Team
3003,Casey,Smith,casey.smith.3003@example.com,2023-01-16,2024-01-05 15:26:11,6661.17,false,Enterprise
3004,Morgan,Singh,morgan.singh.3004@example.com,2024-11-13,2025-05-04 02:24:51,3739.77,false,Free
3005,Riley,Müller,riley.müller.3005@example.com,2023-08-13,2024-04-24 22:06:01,7324.30,true,Pro
3006,Avery,Patel,avery.patel.3006@example.com,2023-10-07,2024-07-08 01:06:16,5176.89,true,Team
3007,Quinn,Brown,quinn.brown.3007@example.com,2023-02-08,2023-03-06 17:05:41,4777.07,true,Enterprise
3008,Sasha,Johnson,sasha.johnson.3008@example.com,2025-12-10,2026-09-19 18:01:58,4075.46,true,Free
3009,Drew,Garcia,drew.garcia.3009@example.com,2023-01-18,2024-01-09 23:20:52,423.45,true,Pro
3010,Alex,Nguyen,alex.nguyen.3010@example.com,2026-02-10,2026-08-15 17:16:32,5172.79,true,Team
3011,Jordan,Lopez,jordan.lopez.3011@example.com,2025-12-30,2026-08-22 22:46:48,2703.04,true,Enterprise
3012,Taylor,Kim,taylor.kim.3012@example.com,2023-02-27,2023-12-27 10:03:49,8783.37,true,Free
3013,Casey,Smith,casey.smith.3013@example.com,2025-08-27,2026-06-08 11:37:25,7280.95,true,Pro
3014,Morgan,Singh,morgan.singh.3014@example.com,2025-03-01,2025-06-26 04:29:47,7267.03,true,Team
3015,Riley,Müller,riley.müller.3015@example.com,2026-02-13,2026-02-19 00:41:49,2876.82,false,Enterprise
3016,Avery,Patel,avery.patel.3016@example.com,2026-02-19,2026-10-07 12:47:57,4095.36,true,Free
3017,Quinn,Brown,quinn.brown.3017@example.com,2025-03-19,2025-11-08 21:49:33,9991.99,true,Pro
3018,Sasha,Johnson,sasha.johnson.3018@example.com,2025-04-13,2025-06-13 21:44:46,8447.69,true,Team
3019,Drew,Garcia,drew.garcia.3019@example.com,2025-06-28,2025-10-21 04:13:05,4069.58,true,Enterprise
3020,Alex,Nguyen,alex.nguyen.3020@example.com,2024-01-16,2024-01-22 08:52:20,9093.48,true,Free
3021,Jordan,Lopez,jordan.lopez.3021@example.com,2024-03-30,2025-01-18 04:00:06,7793.68,true,Pro
3022,Taylor,Kim,taylor.kim.3022@example.com,2024-02-11,2024-03-18 00:29:31,323.27,true,Team
3023,Casey,Smith,casey.smith.3023@example.com,2023-03-19,2023-12-29 22:26:39,5721.77,true,Enterprise
3024,Morgan,Singh,morgan.singh.3024@example.com,2023-03-22,2023-09-12 23:32:51,1504.09,true,Free
3025,Riley,Müller,riley.müller.3025@example.com,2025-01-24,2025-03-26 20:27:33,3383.58,true,Pro
3026,Avery,Patel,avery.patel.3026@example.com,2023-02-23,2023-10-12 20:53:35,4123.20,true,Team
3027,Quinn,Brown,quinn.brown.3027@example.com,2024-08-18,2025-02-04 01:41:46,3702.73,true,Enterprise
3028,Sasha,Johnson,sasha.johnson.3028@example.com,2025-02-06,2025-09-12 19:34:51,9461.65,true,Free
3029,Drew,Garcia,drew.garcia.3029@example.com,2024-03-14,2024-10-26 21:20:38,8722.65,true,Pro
3030,Alex,Nguyen,alex.nguyen.3030@example.com,2025-10-23,2026-04-21 07:31:01,9791.18,true,Team
3031,Jordan,Lopez,jordan.lopez.3031@example.com,2023-08-17,2024-03-29 19:16:29,555.33,true,Enterprise
3032,Taylor,Kim,taylor.kim.3032@example.com,2025-06-06,2026-05-12 00:23:37,5945.98,true,Free
3033,Casey,Smith,casey.smith.3033@example.com,2024-08-27,2025-07-05 04:16:15,6946.61,false,Pro
3034,Morgan,Singh,morgan.singh.3034@example.com,2024-03-10,2024-08-18 11:27:27,3888.63,false,Team
3035,Riley,Müller,riley.müller.3035@example.com,2025-02-01,2025-08-12 12:51:35,4200.37,true,Enterprise
3036,Avery,Patel,avery.patel.3036@example.com,2023-01-14,2023-05-02 06:17:09,5952.29,true,Free
3037,Quinn,Brown,quinn.brown.3037@example.com,2026-04-22,2027-01-08 19:36:48,366.93,true,Pro
3038,Sasha,Johnson,sasha.johnson.3038@example.com,2025-07-02,2026-03-08 11:58:00,8165.18,true,Team
3039,Drew,Garcia,drew.garcia.3039@example.com,2025-05-18,2026-03-18 11:09:13,9198.03,true,Enterprise
3040,Alex,Nguyen,alex.nguyen.3040@example.com,2024-11-10,2025-05-20 04:32:03,9138.40,true,Free
3041,Jordan,Lopez,jordan.lopez.3041@example.com,2026-02-09,2026-04-23 18:04:51,2931.03,true,Pro
3042,Taylor,Kim,taylor.kim.3042@example.com,2024-12-28,2025-08-13 08:22:24,1874.25,true,Team
3043,Casey,Smith,casey.smith.3043@example.com,2025-10-05,2026-08-02 21:32:09,631.56,true,Enterprise
3044,Morgan,Singh,morgan.singh.3044@example.com,2026-03-25,2026-08-26 15:44:27,3241.03,true,Free
3045,Riley,Müller,riley.müller.3045@example.com,2025-05-22,2025-12-19 22:55:24,6787.74,true,Pro
3046,Avery,Patel,avery.patel.3046@example.com,2023-04-12,2024-02-19 23:28:17,8059.44,true,Team
3047,Quinn,Brown,quinn.brown.3047@example.com,2023-06-18,2024-04-24 14:10:57,7018.07,false,Enterprise
3048,Sasha,Johnson,sasha.johnson.3048@example.com,2025-11-11,2025-11-15 21:03:29,5967.92,false,Free
3049,Drew,Garcia,drew.garcia.3049@example.com,2025-06-25,2025-10-15 14:49:04,4661.52,true,Pro
3050,Alex,Nguyen,alex.nguyen.3050@example.com,2025-08-04,2026-06-26 23:44:07,6881.41,true,Team
3051,Jordan,Lopez,jordan.lopez.3051@example.com,2023-11-19,2024-03-08 02:16:43,3366.38,false,Enterprise
3052,Taylor,Kim,taylor.kim.3052@example.com,2024-06-18,2025-05-20 12:18:57,56.82,false,Free
3053,Casey,Smith,casey.smith.3053@example.com,2024-04-06,2024-09-23 16:16:28,8893.79,true,Pro
3054,Morgan,Singh,morgan.singh.3054@example.com,2025-04-09,2025-10-16 21:12:22,6742.42,true,Team
3055,Riley,Müller,riley.müller.3055@example.com,2023-06-18,2023-11-09 15:46:15,2946.32,true,Enterprise
3056,Avery,Patel,avery.patel.3056@example.com,2024-01-31,2025-01-04 22:55:20,2653.07,false,Free
3057,Quinn,Brown,quinn.brown.3057@example.com,2023-01-17,2023-02-22 09:47:51,7402.94,true,Pro
3058,Sasha,Johnson,sasha.johnson.3058@example.com,2024-11-15,2025-01-31 17:48:21,2520.56,true,Team
3059,Drew,Garcia,drew.garcia.3059@example.com,2026-03-22,2027-03-14 03:34:57,1756.16,true,Enterprise
3060,Alex,Nguyen,alex.nguyen.3060@example.com,2025-09-21,2026-05-05 20:08:44,7015.49,true,Free
3061,Jordan,Lopez,jordan.lopez.3061@example.com,2025-05-24,2025-06-19 09:13:12,7836.17,true,Pro
3062,Taylor,Kim,taylor.kim.3062@example.com,2024-01-28,2024-10-30 11:06:14,8854.82,true,Team
3063,Casey,Smith,casey.smith.3063@example.com,2024-11-23,2025-11-05 14:01:55,7376.19,false,Enterprise
3064,Morgan,Singh,morgan.singh.3064@example.com,2025-03-04,2025-12-09 18:33:57,2077.06,false,Free
3065,Riley,Müller,riley.müller.3065@example.com,2024-09-26,2024-11-30 20:11:46,8959.89,true,Pro
3066,Avery,Patel,avery.patel.3066@example.com,2023-07-17,2024-07-13 14:09:08,9464.13,true,Team
3067,Quinn,Brown,quinn.brown.3067@example.com,2023-03-16,2023-04-02 17:34:10,5127.24,true,Enterprise
3068,Sasha,Johnson,sasha.johnson.3068@example.com,2024-07-14,2025-05-30 09:06:43,5580.30,false,Free
3069,Drew,Garcia,drew.garcia.3069@example.com,2023-11-05,2024-07-28 05:46:37,9021.14,false,Pro
3070,Alex,Nguyen,alex.nguyen.3070@example.com,2024-07-15,2025-05-24 11:05:20,917.48,false,Team
3071,Jordan,Lopez,jordan.lopez.3071@example.com,2025-08-12,2025-08-28 09:38:24,1699.94,true,Enterprise
3072,Taylor,Kim,taylor.kim.3072@example.com,2023-03-12,2023-11-29 21:16:27,6412.46,true,Free
3073,Casey,Smith,casey.smith.3073@example.com,2024-06-05,2024-12-10 18:02:15,5066.92,true,Pro
3074,Morgan,Singh,morgan.singh.3074@example.com,2023-04-16,2023-09-15 13:37:47,7666.45,false,Team
3075,Riley,Müller,riley.müller.3075@example.com,2024-06-16,2024-08-09 18:26:09,1619.72,true,Enterprise
3076,Avery,Patel,avery.patel.3076@example.com,2024-04-12,2024-11-13 15:20:09,8022.20,true,Free
3077,Quinn,Brown,quinn.brown.3077@example.com,2024-04-24,2025-01-27 23:23:05,2553.38,true,Pro
3078,Sasha,Johnson,sasha.johnson.3078@example.com,2025-01-25,2025-03-04 07:14:16,3665.00,true,Team
3079,Drew,Garcia,drew.garcia.3079@example.com,2024-04-16,2024-08-16 00:25:30,7026.49,false,Enterprise
3080,Alex,Nguyen,alex.nguyen.3080@example.com,2023-11-14,2024-01-17 09:41:58,4432.14,true,Free
3081,Jordan,Lopez,jordan.lopez.3081@example.com,2025-03-23,2025-06-23 23:47:57,3087.01,true,Pro
